"V1"
0.00975585785228759
-0.00425120032392442
0.0042388699715957
-0.0057757508661598
-0.00684700651559979
0.00977712535299361
0.00631831049453467
0.00286562498658896
0
-4.68032388016588e-05
-0.00236820331308991
0.00391403027344495
0.000408261334523558
-0.00345402341336012
0.00229374128393829
-0.00774117023684084
0.00193377511575818
0.00559265699237585
0.000659257764928043
0.000709251426160335
-0.000322171882726253
-0.00078796299174428
0.00550762114580721
-0.00280729732010514
0.00914664665237069
0
-0.00179120225366205
0.0025667576957494
0.000872130473144352
-0.00658715447410941
