"x"
18.0506325664734
18.0506325664734
58.0072092966909
20.3548767596883
20.3548767596883
20.3548767596883
33.8898958153405
50.9303180557367
50.9303180557367
14.7747026486628
14.7747026486628
47.8367378575542
35.8815343177385
35.8815343177385
42.7775483685479
41.7093398876878
13.208476651801
59.1565874171394
39.5674818036973
39.5674818036973
19.3656637308279
19.3656637308279
118.818925852122
51.2295713662917
16.4987000169655
65.2220428187281
65.2220428187281
65.2220428187281
16.2048355461251
16.2048355461251
23.6948855878166
49.1823462627364
16.3474707073979
39.3885475140349
11.5434437603364
36.8731427400708
42.1324613931124
8.28993163464005
8.28993163464005
26.3667836648827
223.064795325551
223.064795325551
223.064795325551
219.696866680181
219.696866680181
27.1435410262643
67.5455128314247
23.8074375975191
72.8398525131592
21.9505669837817
60.5355291184322
60.5355291184322
51.0537122300932
46.8570358468807
32.2686814737663
162.98016009812
79.2910873552049
23.5806936956376
53.0309046897473
39.7303741823591
8.21758100258671
8.21758100258671
16.5058706495772
39.0359151635449
12.6906252251436
12.6906252251436
12.6906252251436
12.6906252251436
53.0870464804491
34.3046151874075
35.0167735208271
104.033598351905
42.4626037853551
42.4626037853551
71.2883368497171
71.2883368497171
28.7982755980728
49.0478676181904
49.0478676181904
33.0500653698407
72.3165056606553
54.686037878465
54.686037878465
54.686037878465
21.7798980426236
64.9426147390426
64.9426147390426
38.0974584757093
33.0331142682053
232.553646773126
232.553646773126
232.553646773126
91.1435571995778
91.1435571995778
38.5076363328252
38.5076363328252
49.3458596665522
33.6344802816504
33.6344802816504
21.2910180044768
33.0687104505456
53.3975495668154
31.7201602634961
132.569934296999
96.4948640206575
96.4948640206575
63.6552415166834
49.9980586576595
69.2818624254411
69.2818624254411
69.2818624254411
69.2818624254411
49.6774829889263
38.1379007528196
23.3864680059763
41.3261545366547
31.9759271171393
40.6323096779817
13.7063142492619
10.2417625432777
12.7645852915358
56.5035057431087
14.0156351149063
14.0156351149063
57.3594581017937
10.8945916635141
28.0020457784674
42.4269187819209
13.6927719623152
13.6927719623152
25.4428749710379
49.4092690551652
19.6122800243769
8.24075048911165
8.24075048911165
19.324040804331
19.324040804331
27.1607544020291
111.520208483834
75.5332595243644
75.5332595243644
9.48226945200858
32.4870797202438
52.2543349230863
52.2543349230863
42.2963735292518
21.0727148776746
25.7906462271767
25.7906462271767
49.9600525494639
57.7491058272581
12.1571408062362
24.98331121995
29.0752784013953
99.1724605223514
63.6901652772354
58.2020695729644
